ultramafic,bio1,bio4,bio12,bio15,cwd,bio1^2,bio4^2,bio12^2,bio15^2,cwd^2,log(aire)
1,0.835246384143829,0.264678210020065,-1.44566786289215,1.2068178653717,0.81788182258606,0.83778703212738,0.232858493924141,-1.46039497852325,1.21431887149811,0.301132410764694,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,0.835246384143829,0.264678210020065,-1.44566786289215,1.2068178653717,0.81788182258606,0.83778703212738,0.232858493924141,-1.46039497852325,1.21431887149811,0.301132410764694,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,0.441488325595856,-0.74006575345993,1.15128302574158,-1.20180666446686,-0.91933810710907,0.42546546459198,-0.761342883110046,1.19742035865784,-1.19375026226044,-0.681222140789032,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
0,-1.59534013271332,1.21425998210907,-0.525078773498535,0.753859639167786,-0.228421524167061,-1.55615544319153,1.24563777446747,-0.623972475528717,0.745494425296783,-0.353666305541992,-0.14007072387652
0,-0.0422437749803066,-0.0938136503100395,1.29472386837006,-0.843902230262756,-0.891497313976288,-0.0675555989146233,-0.114683367311954,1.38732063770294,-0.852447330951691,-0.597716629505157,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.2779141664505,0.0735996589064598,1.32304382324219,-1.54980516433716,-0.860746085643768,-1.27365052700043,0.059700720012188,1.4455738067627,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
1,-1.2779141664505,0.0735996589064598,1.32304382324219,-1.54980516433716,-0.860746085643768,-1.27365052700043,0.059700720012188,1.4455738067627,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
1,-1.2779141664505,0.0735996589064598,1.32304382324219,-1.54980516433716,-0.860746085643768,-1.27365052700043,0.059700720012188,1.4455738067627,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.2779141664505,0.0735996589064598,1.32304382324219,-1.54980516433716,-0.860746085643768,-1.27365052700043,0.059700720012188,1.4455738067627,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.77113711833954,0.553191184997559,1.35845589637756,-1.66302514076233,-0.808886528015137,-1.74291980266571,0.547700941562653,1.48816251754761,-1.65568399429321,-0.450547009706497,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-0.0422437749803066,-0.0938136503100395,1.29472386837006,-0.843902230262756,-0.891497313976288,-0.0675555989146233,-0.114683367311954,1.38732063770294,-0.852447330951691,-0.597716629505157,-0.14007072387652
1,0.70332133769989,0.31887024641037,-1.38881647586823,1.08464622497559,0.828492999076843,0.697160840034485,0.288358092308044,-1.41330504417419,1.08723151683807,0.334995657205582,-0.14007072387652
0,-0.0422437749803066,-0.0938136503100395,1.29472386837006,-0.843902230262756,-0.891497313976288,-0.0675555989146233,-0.114683367311954,1.38732063770294,-0.852447330951691,-0.597716629505157,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-0.584395587444305,0.202195063233376,1.23492980003357,-0.740974843502045,-0.914835333824158,-0.608708560466766,0.187672898173332,1.31956458091736,-0.751947164535522,-0.57019054889679,-0.14007072387652
0,0.232306316494942,-0.370258897542953,1.25105440616608,-1.13233470916748,-0.854169845581055,0.211974948644638,-0.396365582942963,1.34036266803741,-1.12663602828979,-0.560992360115051,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-0.248060792684555,0.595026075839996,-0.603878676891327,0.722485840320587,-0.176983296871185,-0.268306493759155,0.59447455406189,-0.694953441619873,0.712845742702484,-0.32095742225647,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,0.410368114709854,-0.719237983226776,1.19488704204559,-1.24448871612549,-0.828141331672668,0.39432829618454,-0.741633951663971,1.25744473934174,-1.2351301908493,-0.5871262550354,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,0.441488325595856,-0.74006575345993,1.15128302574158,-1.20180666446686,-0.91933810710907,0.42546546459198,-0.761342883110046,1.19742035865784,-1.19375026226044,-0.681222140789032,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.2779141664505,0.0735996589064598,1.32304382324219,-1.54980516433716,-0.860746085643768,-1.27365052700043,0.059700720012188,1.4455738067627,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.52076053619385,0.490701109170914,1.35735762119293,-1.76468586921692,-0.699706554412842,-1.50081956386566,0.484709173440933,1.49932992458344,-1.7556608915329,-0.374312847852707,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,0.835246384143829,0.264678210020065,-1.44566786289215,1.2068178653717,0.81788182258606,0.83778703212738,0.232858493924141,-1.46039497852325,1.21431887149811,0.301132410764694,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-0.248060792684555,0.595026075839996,-0.603878676891327,0.722485840320587,-0.176983296871185,-0.268306493759155,0.59447455406189,-0.694953441619873,0.712845742702484,-0.32095742225647,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.14007072387652
0,0.602623581886292,-0.78576672077179,1.15902352333069,-1.22890281677246,-0.950975596904755,0.595663905143738,-0.800144612789154,1.20175135135651,-1.21913194656372,-0.755152225494385,-0.14007072387652
0,-0.0422437749803066,-0.0938136503100395,1.29472386837006,-0.843902230262756,-0.891497313976288,-0.0675555989146233,-0.114683367311954,1.38732063770294,-0.852447330951691,-0.597716629505157,-0.14007072387652
1,-1.41990458965302,0.270223557949066,1.33916354179382,-1.54980516433716,-0.860746085643768,-1.41016674041748,0.258529514074326,1.46847176551819,-1.54348981380463,-0.597705662250519,-0.14007072387652
0,0.232306316494942,-0.370258897542953,1.25105440616608,-1.13233470916748,-0.854169845581055,0.211974948644638,-0.396365582942963,1.34036266803741,-1.12663602828979,-0.560992360115051,-0.14007072387652
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-1.52451193332672,1.22837698459625,0.156180322170258,0.324864357709885,-0.601912200450897,-1.49030876159668,1.27237844467163,0.0631115660071373,0.308321624994278,-0.556571304798126,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-0.92516028881073,-0.563055634498596,1.1250079870224,-1.04062581062317,-0.800707399845123,-0.945006906986237,-0.594716131687164,1.21163749694824,-1.03950691223145,-0.579375207424164,4.38770607045984
1,-2.32048201560974,1.47440910339355,-0.0967867523431778,0.524600148200989,-0.417372286319733,-2.19545388221741,1.54383873939514,-0.209112152457237,0.512586653232574,-0.41095095872879,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-1.89208877086639,0.986527919769287,0.879762470722198,-0.537979006767273,-0.657628655433655,-1.83042514324188,1.00552988052368,0.935827374458313,-0.549119651317596,-0.426980078220367,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-1.89972591400146,1.26289641857147,-0.405433893203735,0.86570131778717,-0.245007678866386,-1.85325217247009,1.30472278594971,-0.507452964782715,0.860780775547028,-0.376887559890747,4.38770607045984
0,-1.52451193332672,1.22837698459625,0.156180322170258,0.324864357709885,-0.601912200450897,-1.49030876159668,1.27237844467163,0.0631115660071373,0.308321624994278,-0.556571304798126,4.38770607045984
1,-1.85972821712494,0.864131927490234,1.16259598731995,-0.220417231321335,-0.989932894706726,-1.79965054988861,0.867741048336029,1.24636852741241,-0.227241054177284,-0.704292476177216,4.38770607045984
0,-1.7695118188858,0.962155282497406,1.35502481460571,-1.06152749061584,-1.18611323833466,-1.71865546703339,0.974408328533173,1.37328326702118,-1.06213295459747,-0.694121658802032,4.38770607045984
0,-1.73054933547974,0.589737296104431,1.16567814350128,-0.766964972019196,-1.13269913196564,-1.71910417079926,0.587844789028168,1.13166415691376,-0.772548854351044,-0.948330342769623,4.38770607045984
1,-1.63599801063538,0.851237773895264,0.825555920600891,-1.1845166683197,-0.652801811695099,-1.60649383068085,0.85270768404007,0.823111236095428,-1.1744532585144,-0.451115310192108,4.38770607045984
1,-0.679050981998444,-0.0260898545384407,0.888500988483429,-0.485038638114929,-0.766244053840637,-0.705872774124146,-0.0473412647843361,0.89414918422699,-0.507193446159363,-0.58598381280899,4.38770607045984
0,-0.615017712116241,0.778351366519928,0.745209455490112,-0.37447053194046,-0.827924191951752,-0.667980909347534,0.766161620616913,0.761440277099609,-0.378913074731827,-0.65616101026535,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38770607045984
0,-0.0251446142792702,0.739573061466217,-0.111787676811218,0.0136133870109916,-0.312331974506378,-0.0565364956855774,0.741489708423615,-0.218685388565063,0.00449500745162368,-0.439476549625397,4.38770607045984
0,-0.102749481797218,-0.661760568618774,1.05943059921265,-1.07718861103058,-0.710500478744507,-0.143067196011543,-0.689353764057159,1.13071393966675,-1.07460570335388,-0.581460475921631,4.38770607045984
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.08872563393767
0,-0.822704911231995,0.734059989452362,0.558529913425446,0.085247665643692,-0.669955492019653,-0.821209609508514,0.735501229763031,0.526796698570251,0.0699576064944267,-0.520977854728699,-2.08872563393767
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.11392552999124
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.11392552999124
0,-1.11655509471893,0.833051264286041,0.738516271114349,0.0371261760592461,-0.747807502746582,-1.11212193965912,0.841180801391602,0.751452505588531,0.0215526577085257,-0.480292975902557,-1.11392552999124
0,-1.38439273834229,0.802673161029816,0.79548442363739,-0.549467384815216,-0.757716357707977,-1.363072514534,0.808302342891693,0.822267055511475,-0.560506820678711,-0.481833934783936,-1.11392552999124
0,-1.38439273834229,0.802673161029816,0.79548442363739,-0.549467384815216,-0.757716357707977,-1.363072514534,0.808302342891693,0.822267055511475,-0.560506820678711,-0.481833934783936,-1.11392552999124
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.11392552999124
1,-1.12489259243011,0.375929921865463,0.495562106370926,-2.11122560501099,-0.774376571178436,-1.12658429145813,0.358657121658325,0.466390997171402,-2.08266377449036,-0.667693436145782,-0.139125426044817
1,-1.39226603507996,1.38854801654816,-0.00788707099854946,0.816158294677734,-0.44731992483139,-1.39436507225037,1.39119935035706,-0.181051045656204,0.809770226478577,-0.540864706039429,-0.139125426044817
1,-1.39226603507996,1.38854801654816,-0.00788707099854946,0.816158294677734,-0.44731992483139,-1.39436507225037,1.39119935035706,-0.181051045656204,0.809770226478577,-0.540864706039429,-0.139125426044817
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139125426044817
0,-1.89208877086639,0.986527919769287,0.879762470722198,-0.537979006767273,-0.657628655433655,-1.83042514324188,1.00552988052368,0.935827374458313,-0.549119651317596,-0.426980078220367,-0.139125426044817
1,-0.959820985794067,1.07935154438019,-0.496942311525345,1.35610604286194,-0.0524842739105225,-0.961174249649048,1.08216285705566,-0.613157689571381,1.36225509643555,-0.310389488935471,-0.139125426044817
1,-1.84876310825348,1.74335598945618,-0.0916085615754128,0.438718795776367,-0.461228102445602,-1.75542485713959,1.80714821815491,-0.284161686897278,0.439733952283859,-0.488104104995728,-0.139125426044817
1,-1.85051429271698,1.95071876049042,0.0620057992637157,0.816158294677734,-0.517149448394775,-1.82315611839294,1.98338329792023,-0.109786070883274,0.809770226478577,-0.55945873260498,-0.139125426044817
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139125426044817
0,-0.809291899204254,0.188078328967094,0.880320429801941,-0.54480504989624,-0.667529046535492,-0.822843492031097,0.163365736603737,0.902485549449921,-0.559486329555511,-0.621142327785492,-0.139125426044817
1,-1.70536780357361,1.60016274452209,-0.100459650158882,0.572242259979248,-0.438720643520355,-1.63140249252319,1.64861583709717,-0.285592347383499,0.573640823364258,-0.485705405473709,-0.139125426044817
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139125426044817
0,-0.405829787254333,-0.974865734577179,0.930334866046906,-1.29008483886719,-0.796615302562714,-0.436205804347992,-0.983392775058746,0.954704701900482,-1.29978847503662,-0.568017661571503,-0.139125426044817
1,-0.959820985794067,1.07935154438019,-0.496942311525345,1.35610604286194,-0.0524842739105225,-0.961174249649048,1.08216285705566,-0.613157689571381,1.36225509643555,-0.310389488935471,-0.139125426044817
0,-1.85275828838348,0.780509650707245,0.778064429759979,-1.10821962356567,-0.737462937831879,-1.77976810932159,0.785337626934052,0.793930947780609,-1.10371971130371,-0.537125647068024,-0.139125426044817
0,-1.39026439189911,0.720767438411713,0.570113360881805,-1.11536884307861,-0.725080370903015,-1.3530341386795,0.722657918930054,0.535871267318726,-1.11244225502014,-0.574758589267731,-0.139125426044817
0,0.301422894001007,-1.83607470989227,1.2754442691803,-2.32693934440613,-0.881154596805573,0.28199964761734,-1.79686999320984,1.43622148036957,-2.28583908081055,-0.578417599201202,-0.139125426044817
0,-1.49957299232483,0.72883552312851,1.69103896617889,-1.81580924987793,-1.05073177814484,-1.48090326786041,0.723025858402252,1.89873933792114,-1.80401408672333,-0.65204119682312,-0.139125426044817
1,-1.12489259243011,0.375929921865463,0.495562106370926,-2.11122560501099,-0.774376571178436,-1.12658429145813,0.358657121658325,0.466390997171402,-2.08266377449036,-0.667693436145782,-0.139125426044817
1,-0.447635680437088,0.0340431742370129,0.720574617385864,-0.648888766765594,-0.726998865604401,-0.497095793485641,0.0104413433000445,0.61947375535965,-0.648063480854034,-0.510959148406982,-0.139125426044817
0,-0.751757144927979,0.296745359897614,1.07036852836609,-1.13281810283661,-0.737503588199615,-0.771514296531677,0.267895579338074,1.179039478302,-1.12491464614868,-0.540837287902832,-0.139125426044817
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139125426044817
1,-1.12489259243011,0.375929921865463,0.495562106370926,-2.11122560501099,-0.774376571178436,-1.12658429145813,0.358657121658325,0.466390997171402,-2.08266377449036,-0.667693436145782,-0.139125426044817
0,-1.08701658248901,1.11665821075439,0.598258256912231,0.822705805301666,-0.741109013557434,-1.08024513721466,1.14387702941895,0.553997039794922,0.828726649284363,-0.586470484733582,-0.139125426044817
1,-1.00643861293793,-0.886705994606018,1.27179074287415,-1.1845166683197,-0.793299615383148,-0.999217927455902,-0.893665730953217,1.40526449680328,-1.1744532585144,-0.456718742847443,-0.139125426044817
0,-1.68753862380981,0.920905232429504,0.932958602905273,-0.537979006767273,-0.655753791332245,-1.64828073978424,0.933546960353851,1.00367379188538,-0.549119651317596,-0.426684498786926,-0.139125426044817
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139125426044817
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139125426044817
0,-1.7695118188858,0.962155282497406,1.35502481460571,-1.06152749061584,-1.18611323833466,-1.71865546703339,0.974408328533173,1.37328326702118,-1.06213295459747,-0.694121658802032,-0.139125426044817
0,-1.964714884758,0.049051184207201,1.62459862232208,-1.87955248355865,-1.15692543983459,-1.91111993789673,0.0356157794594765,1.78191781044006,-1.85942232608795,-0.67167729139328,-0.139125426044817
1,-2.03704261779785,1.26474916934967,0.700089156627655,-1.15351831912994,-0.915328145027161,-1.95891344547272,1.30642509460449,0.547309756278992,-1.14828717708588,-0.831249833106995,-0.139125426044817
0,-1.18940591812134,0.250820428133011,1.04509043693542,-1.18674945831299,-0.763550698757172,-1.17950451374054,0.22393399477005,1.13562738895416,-1.17732214927673,-0.593615710735321,-0.139125426044817
1,-1.12489259243011,0.375929921865463,0.495562106370926,-2.11122560501099,-0.774376571178436,-1.12658429145813,0.358657121658325,0.466390997171402,-2.08266377449036,-0.667693436145782,-0.139125426044817
1,-2.03704261779785,1.26474916934967,0.700089156627655,-1.15351831912994,-0.915328145027161,-1.95891344547272,1.30642509460449,0.547309756278992,-1.14828717708588,-0.831249833106995,-0.139125426044817
0,-1.964714884758,0.049051184207201,1.62459862232208,-1.87955248355865,-1.15692543983459,-1.91111993789673,0.0356157794594765,1.78191781044006,-1.85942232608795,-0.67167729139328,-0.139125426044817
1,-1.85051429271698,1.95071876049042,0.0620057992637157,0.816158294677734,-0.517149448394775,-1.82315611839294,1.98338329792023,-0.109786070883274,0.809770226478577,-0.55945873260498,-0.139125426044817
